Date,XU100,THYAO,PGSUS,AKBNK,GARAN,EREGL,KRDMD,ASELS,OTKAR,BIMAS,MGROS,TUPRS,ENJSA
2021-07-05,,,,,,,,,,,,,
2021-07-06,-0.7180763733334428,-1.6997170076722856,-1.6666640771231256,-1.286762100780925,-0.3472199177846469,-1.0976868847342613,0.0,-1.3972060406749809,-0.9158196283623465,-0.47923499170041683,2.0757077691856862,-1.4856578743910775,-0.18903930709142092
2021-07-07,0.5786230667499392,-0.21613748735563876,-1.3689704210867348,0.18622253710038894,1.3937052091371305,0.055497549935923374,3.323699873300545,0.33738640004958853,-0.46213499651773793,0.48154271288052275,2.8110130538758105,0.20800119448789456,-0.0947016560552183
2021-07-08,-1.2656456632813229,-1.371840503805155,-3.0403143550364775,-1.1152472518164647,-1.9472888344700512,-2.606781956535109,-0.9790254885177485,-0.806994176161524,-0.9642912426424011,-0.3993555446279551,-2.6759852074958346,-1.1416749633168188,-1.800947448181256
2021-07-09,0.3860216388342552,-0.6588625521424141,0.0,0.0,-0.3504718721961675,2.7904309653349335,1.9774030599265968,0.3389875414795851,-0.07211932637843921,1.4434625744713214,1.0759234000558227,1.4173288113888294,-0.19304758526227372
2021-07-12,-1.5453848357103617,-2.4318399292905135,-2.3176572226178083,-0.5639182630252537,1.289571607164608,0.7756370286158498,-0.5540263144146573,-2.567572564924814,-3.3201027679423567,-3.083015189611915,-2.8976955467702514,-2.1739137427792543,-2.4178049236692534
2021-07-13,-0.7516584603856291,-1.0573854953740969,0.27913073742897865,-0.9451712979642313,-2.199080005427112,-1.4843307712213205,-1.2534663223828124,-1.386960710004581,-1.6424021307853032,-0.1631256547218518,1.2789307580670206,-0.5291043567148934,-1.8830522238498126
2021-07-14,1.5221346067095354,-0.15268853744219157,0.7654842108015147,0.9541900282391769,-0.2366848340512706,1.5066951103730686,2.5387768587075588,1.828402073991997,3.6053112827445055,0.8169964835391008,0.060135324968646486,1.0638265049195184,0.40404771066480105
2021-07-16,-0.2925488866348913,0.0,-1.1049696724034885,-0.9451712979642313,-0.9489924533049199,-0.49478517603980254,1.5130744688192976,-0.13811935854289858,-1.4285705799114368,0.08103757422217583,2.163454500859263,-0.2631489139369503,0.40240270902494046
2021-07-19,-0.8582215677785721,-2.6758407446419996,-1.4664808878997904,-1.5267063262149883,-0.9580704445529831,-0.9944660658561144,-1.6260097975886456,0.0,0.40877706786415224,-1.052635434666549,-0.8235350987146117,-1.002637010988161,-0.7013934131009592
2021-07-26,-0.184966955219934,-3.2992804421351773,-3.614457990528064,-0.5814040353255168,-1.4510395059882275,0.6696429693299422,2.0661038109923036,0.7607239631006513,2.8867411087077244,0.6546740269945506,-0.3558717787858323,-1.8656740316275955,0.20181362550486526
2021-07-27,0.7783008112367096,1.9496267643214216,5.000004798271762,0.1949347033399773,0.6135001364727888,2.4390227159132527,1.0796202110225694,1.3040520176953452,0.35971052520085145,0.40649845860314393,-0.4166695674362342,0.32590993552130687,1.4098691539090158
2021-07-28,0.08826710950760042,0.07968615292848202,-0.6302578610702603,-0.7782101619729587,0.0,1.352805469584184,0.534054759214353,0.6775025627150599,2.0071676983169473,-0.4048527384616918,1.6736457886328715,-0.48727121167494447,0.4965113868213855
2021-07-29,2.2633720306989513,1.7515906858224461,0.9866127936501323,2.1568599419103274,1.707320167841142,6.7805742487630605,3.187238253966296,2.6917865008607267,1.9325420272295002,3.0081126409675862,1.293362402637288,2.393903292596189,1.1857736316595036
2021-07-30,0.09341287887194571,-0.39124496764234573,-1.3956732035923292,0.9597073193785333,2.1582660891613648,0.0,1.0296058709734046,1.6382726669965653,0.4825955000659965,0.07894062870990037,-1.044689094245077,-0.3188098704143494,-0.39060746941210756
2021-08-02,0.4881874499587102,1.0997703724739072,-0.9200301482235052,0.7604448687695831,0.3521242319268536,-1.5000087251046068,-0.5095565117260503,3.417161742856223,3.259003416119466,-0.47318784047896134,-0.2932580007693697,1.8656850743206332,1.2745049142241172
2021-08-03,0.6501497739328066,-1.8647946507154622,-2.0000050607078435,0.9434103746613021,3.625720505802388,1.8274059574510781,-0.2560831441997258,0.872810050539985,5.182721021479342,1.5847711637094086,1.1176496489195165,-0.47097395106232565,2.1297210542696288
2021-08-04,0.3549138454438605,0.0,-1.5306060048481673,1.3084083126694512,2.7088124075281828,-0.6978962204883365,0.770221840906693,-1.8541414345815577,3.41125131656721,-1.0920274740315317,0.11634075202842098,-0.5783297034788637,0.5687186743588812
2021-08-05,1.2731625485492781,1.0292964240598224,1.924497331087327,1.845001808879343,1.7582429860910853,2.3092308761784475,1.5286629798790363,1.0075651252245077,0.8552225641197175,0.9463756809579227,0.23243475345144926,3.384446170481059,-0.18849887141900723
2021-08-06,0.20952757057488558,0.5485846229059455,0.94408325859765,-1.6304160125121259,-0.32399106223627294,2.060847314935743,0.37641329313109484,-0.43641108594584255,3.664447798477699,0.7812324247851388,-0.23189574714330696,0.40921434829399583,-0.5665764874686507
2021-08-09,-0.1533373830805651,-0.3117731456597106,3.1654698839929996,-0.36832959786852193,-0.9750620774108709,-1.3461559903746756,-0.375001736744518,-0.9392613242318548,-0.788792172202446,0.15505283274215298,-1.0458972949468848,-0.05095124109751881,0.18993695149247536
2021-08-10,0.34203897698639185,-1.250969943839031,-1.8828494451800348,1.4787319807812782,-0.32823829880589406,-3.947370875518208,0.5018843908414672,0.505674776967191,1.2956525206621716,5.959726858308989,3.2883134622341936,1.5800191280700204,1.2322227985686496
2021-08-11,-1.850434334827511,-3.325425756573175,-1.7057527620877422,-2.3679337411807277,-1.756313098704021,-3.247079864910729,-1.622972368649367,-3.773574061889018,-2.7907148330176046,-0.6573976554265837,0.17055427653660526,-3.161059566302926,-1.3108732945844581
2021-08-12,2.3814521364882824,1.8018082125451862,1.7353536041220474,2.425364771962757,3.7988906150098645,3.670704662984847,3.04567980961179,1.3071814029663065,2.7512100372468318,3.088227561676349,4.313255532277527,1.8652855079988262,1.1385226819060623
2021-08-13,0.21460658290799461,-0.08044759113930988,0.6396581139951341,-0.1821412129982103,-0.21529017785413274,-0.15176074352172275,3.078819497827623,-0.32257866245601896,-1.6298013674052259,-0.9272378899162437,1.2513848665830274,2.3397698279921553,-0.2814162164054501
2021-08-16,0.5319227880077104,1.5297820278928231,1.2711915736428159,2.919697123532927,1.4023703233597251,-1.0131695848826672,-1.553161030399297,-0.12944148942026779,0.5917071394230033,0.7199513280810033,-2.525536539206674,0.0,0.7525887473079473
2021-08-17,0.4397590790953254,-1.348133796571671,-1.4644355680529908,0.5319228971937928,0.6382999463246275,-0.562944573587898,-0.6067989207079072,0.0,1.11765729671931,-0.6433438483489651,1.0474227636442013,2.0874758655455627,0.7469789285171613
2021-08-18,-0.8277976733608972,-1.9292608286621826,-2.335458100461363,-0.8818368734590853,-0.4228301801665002,-2.110133121403368,-2.808303299294723,-1.1017605929516394,-1.599765505705275,0.2877834180373684,-1.0365655402158835,-0.973706799911267,-0.7414405240351196
2021-08-19,-0.6691503032405732,-0.08197223074655202,0.4347798478213205,-0.889671787111701,-1.3800395582598268,-2.471091821563587,-3.5175913832128036,0.131059519993304,0.2069183352116477,2.0086283236925517,0.0,-1.2782562305634015,-1.1204448488248753
2021-08-20,0.3264099030841905,0.5742523367517238,0.1443014739883619,0.3590610529324634,0.8611225315014348,0.4851646965423395,-0.9114492075231628,0.6544526184307786,-1.1799472476020423,0.2812888325293139,-0.1102367325702347,-1.2450390484877172,1.510850790968865
